model_alias,batch_size,processing_time,throughput
granite-7b,32,2.7982513690076303,11.44
granite-7b,32,3.1262924160109833,10.24
granite-7b,37,4.294038060994353,8.62
granite-7b,37,2.916429684002651,12.69
granite-7b,37,3.512832859007176,10.53
granite-7b,37,2.904583247989649,12.74
granite-7b,37,3.2978430860093795,11.22
granite-7b,37,2.9787980249966495,12.42
granite-7b,37,2.9113776230078656,12.71
granite-7b,37,3.3828748450032435,10.94
granite-7b,37,4.293443633010611,8.62
granite-7b,37,4.577907735976623,8.08
granite-7b,47,5.12851818400668,9.16
granite-7b,47,6.798362592002377,6.91
granite-7b,47,4.73357792198658,9.93
granite-7b,47,4.262463166000089,11.03
granite-7b,47,4.349985150998691,10.8
granite-7b,47,3.5660242490121163,13.18
granite-7b,47,2.9695401749922894,15.83
granite-7b,47,5.281087555020349,8.9
granite-7b,47,3.0566375920025166,15.38
granite-7b,47,4.199635129014496,11.19
granite-7b,51,3.731100968987448,13.67
granite-7b,51,3.665969399997266,13.91
granite-7b,51,5.590950837999117,9.12
granite-7b,51,4.637545217992738,11.0
granite-7b,51,3.678331534989411,13.86
granite-7b,51,6.033349128992995,8.45
granite-7b,51,7.307350243994733,6.98
granite-7b,51,5.04747403098736,10.1
granite-7b,51,5.976688561000628,8.53
granite-7b,51,3.692902018985478,13.81
granite-7b,64,4.606256436993135,13.89
granite-7b,64,6.754990450979676,9.47
granite-7b,64,6.754485882993322,9.48
granite-7b,64,6.729965097998502,9.51
granite-7b,64,7.168894239992369,8.93
granite-7b,64,5.054780302976724,12.66
granite-7b,64,6.796159349993104,9.42
granite-7b,64,5.031513264984824,12.72
granite-7b,64,7.36259232199518,8.69
granite-7b,64,4.414669774007052,14.5
granite-7b,71,10.19910252999398,6.96
granite-7b,71,6.106275448022643,11.63
granite-7b,71,6.840168191993143,10.38
granite-7b,71,7.284749414015096,9.75
granite-7b,71,5.514956197002903,12.87
granite-7b,71,8.456170410005143,8.4
granite-7b,71,5.410919779009419,13.12
granite-7b,71,6.19096861302387,11.47
granite-7b,71,8.798530890984694,8.07
granite-7b,71,5.106170828978065,13.9
granite-7b,83,8.925108267023461,9.3
granite-7b,83,6.382673196989344,13.0
granite-7b,83,6.419823691016063,12.93
granite-7b,83,9.535993916011648,8.7
granite-7b,83,6.5494795909908134,12.67
granite-7b,83,7.164101622009184,11.59
granite-7b,83,9.330619359010598,8.9
granite-7b,83,6.929243157996098,11.98
granite-7b,83,7.452844284998719,11.14
granite-7b,83,7.472318790998543,11.11
granite-7b,128,None,None
gemma-7b,1,0.8988738819898572,1.11
gemma-7b,1,0.928760335984407,1.08
gemma-7b,1,0.9184827680001035,1.09
gemma-7b,1,0.9194172239804175,1.09
gemma-7b,1,0.9002026719972491,1.11
gemma-7b,1,0.9071665290102828,1.1
gemma-7b,1,0.9073464010143653,1.1
gemma-7b,1,0.8100654989830218,1.23
gemma-7b,1,0.0872288020036649,11.46
gemma-7b,1,0.9208926909777801,1.09
gemma-7b,2,0.933987675991375,2.14
gemma-7b,2,0.9352471340098418,2.14
gemma-7b,2,0.9125867430120707,2.19
gemma-7b,2,0.9157809859898407,2.18
gemma-7b,2,0.9554559389944188,2.09
gemma-7b,2,0.953880824992666,2.1
gemma-7b,2,0.9509559190191794,2.1
gemma-7b,2,0.9511206920142286,2.1
gemma-7b,2,0.9609080950031057,2.08
gemma-7b,2,0.9130047099897638,2.19
gemma-7b,3,0.9692365639784839,3.1
gemma-7b,3,0.9011093319859356,3.33
gemma-7b,3,0.9037540110002737,3.32
gemma-7b,3,0.9349202100129332,3.21
gemma-7b,3,1.0775960119790398,2.78
gemma-7b,3,1.0769938849844038,2.79
gemma-7b,3,1.0028582389932126,2.99
gemma-7b,3,0.9961505050014239,3.01
gemma-7b,3,0.9356268899864517,3.21
gemma-7b,3,0.923966645001201,3.25
gemma-7b,4,1.0039079720154405,3.98
gemma-7b,4,1.0042894380167127,3.98
gemma-7b,4,0.9027622349967714,4.43
gemma-7b,4,1.1391655119950883,3.51
gemma-7b,4,1.0035409779811744,3.99
gemma-7b,4,0.9378865520120598,4.26
gemma-7b,4,1.0300698309729341,3.88
gemma-7b,4,1.0072687920182943,3.97
gemma-7b,4,1.0211084659968037,3.92
gemma-7b,4,1.0970790770079475,3.65
gemma-7b,6,1.0637247349950485,5.64
gemma-7b,6,1.0035823670041282,5.98
gemma-7b,6,1.1178657610144,5.37
gemma-7b,6,1.0365760829881765,5.79
gemma-7b,6,1.1212181689916179,5.35
gemma-7b,6,1.062248857022496,5.65
gemma-7b,6,1.0543753950041719,5.69
gemma-7b,6,1.0557513340027072,5.68
gemma-7b,6,1.2174448060104623,4.93
gemma-7b,6,1.3232924590120092,4.53
gemma-7b,7,1.241406574001303,5.64
gemma-7b,7,1.1945227320247795,5.86
gemma-7b,7,1.2259828170062974,5.71
gemma-7b,7,1.2422347060055472,5.64
gemma-7b,7,1.3034443399810698,5.37
gemma-7b,7,1.2425917120126542,5.63
gemma-7b,7,1.4112219499947969,4.96
gemma-7b,7,1.1726439330086578,5.97
gemma-7b,7,1.3783187869994435,5.08
gemma-7b,7,1.182059457001742,5.92
gemma-7b,11,1.2816523209912702,8.58
gemma-7b,11,1.2082445659907535,9.1
gemma-7b,11,1.3923264530021697,7.9
gemma-7b,11,1.2567448699846864,8.75
gemma-7b,11,1.2522592270106543,8.78
gemma-7b,11,1.4733661460049916,7.47
gemma-7b,11,1.2858041700092144,8.55
gemma-7b,11,1.4705964970053174,7.48
gemma-7b,11,1.466374896990601,7.5
gemma-7b,11,1.276917234994471,8.61
gemma-7b,13,1.438478613999905,9.04
gemma-7b,13,1.6537288299878128,7.86
gemma-7b,13,1.425476690987125,9.12
gemma-7b,13,1.5881119449913967,8.19
gemma-7b,13,1.8450702010013629,7.05
gemma-7b,13,1.7196027699974366,7.56
gemma-7b,13,1.6440375940001104,7.91
gemma-7b,13,1.843714780989103,7.05
gemma-7b,13,1.4653817930084188,8.87
gemma-7b,13,1.8595528650039341,6.99
gemma-7b,16,1.4630922809883486,10.94
gemma-7b,16,1.7655806389811914,9.06
gemma-7b,16,1.9749867929785978,8.1
gemma-7b,16,1.9763276820012834,8.1
gemma-7b,16,1.9815261850017123,8.07
gemma-7b,16,2.8452212600095663,5.62
gemma-7b,16,2.45192206298816,6.53
gemma-7b,16,1.5802496550022624,10.12
gemma-7b,16,1.727277828991646,9.26
gemma-7b,16,1.6439537339902017,9.73
gemma-7b,23,2.7991214909998234,8.22
gemma-7b,23,2.273969741014298,10.11
gemma-7b,23,2.3206660709984135,9.91
gemma-7b,23,2.2504995100025553,10.22
gemma-7b,23,3.0475821960135363,7.55
gemma-7b,23,2.055653842020547,11.19
gemma-7b,23,3.3467233759874944,6.87
gemma-7b,23,2.798325759009458,8.22
gemma-7b,23,1.9046512519998942,12.08
gemma-7b,23,2.0284167179779615,11.34
gemma-7b,32,2.9031007070152555,11.02
gemma-7b,32,2.8509169919998385,11.22
gemma-7b,32,2.590904443000909,12.35
gemma-7b,32,3.4892101970035583,9.17
gemma-7b,32,2.7661959349934477,11.57
gemma-7b,32,4.9769795759930275,6.43
gemma-7b,32,2.5960061959922314,12.33
gemma-7b,32,2.362686832988402,13.54
gemma-7b,32,2.606138937000651,12.28
gemma-7b,32,3.348891425994225,9.56
gemma-7b,37,3.145978765009204,11.76
gemma-7b,37,4.525253431987949,8.18
gemma-7b,37,4.527949370996794,8.17
gemma-7b,37,3.0075613720109686,12.3
gemma-7b,37,5.155412222986342,7.18
gemma-7b,37,3.1431705949944444,11.77
gemma-7b,37,4.323924222000642,8.56
gemma-7b,37,4.77456433000043,7.75
gemma-7b,37,4.523409056011587,8.18
gemma-7b,37,3.8129402130143717,9.7
gemma-7b,47,6.844814847019734,6.87
gemma-7b,47,4.821514092007419,9.75
gemma-7b,47,4.248131192987785,11.06
gemma-7b,47,5.330339561012806,8.82
gemma-7b,47,5.297190894023515,8.87
gemma-7b,47,3.7604830040072557,12.5
gemma-7b,47,4.189559957012534,11.22
gemma-7b,47,4.248981876007747,11.06
gemma-7b,47,3.708092544984538,12.67
gemma-7b,47,5.688540543982526,8.26
gemma-7b,51,4.315627995994873,11.82
gemma-7b,51,3.329441363021033,15.32
gemma-7b,51,5.771312651981134,8.84
gemma-7b,51,6.6942640529887285,7.62
gemma-7b,51,3.760017627006164,13.56
gemma-7b,51,5.557087188994046,9.18
gemma-7b,51,4.058041911979672,12.57
gemma-7b,51,7.393730251991656,6.9
gemma-7b,51,4.630077661015093,11.01
gemma-7b,51,7.409453245025361,6.88
gemma-7b,64,5.885226929007331,10.87
gemma-7b,64,7.303409726999234,8.76
gemma-7b,64,5.943619544006651,10.77
gemma-7b,64,7.376167513983091,8.68
gemma-7b,64,7.013710992003325,9.12
gemma-7b,64,5.945787335978821,10.76
gemma-7b,64,4.594594831985887,13.93
gemma-7b,64,6.122960263019195,10.45
gemma-7b,64,5.380711872014217,11.89
gemma-7b,64,4.689867997018155,13.65
gemma-7b,71,9.31681718400796,7.62
gemma-7b,71,6.902989549009362,10.29
gemma-7b,71,5.758506332000252,12.33
gemma-7b,71,5.774234013981186,12.3
gemma-7b,71,6.731739153998205,10.55
gemma-7b,71,6.282858368998859,11.3
gemma-7b,71,6.219627396989381,11.42
gemma-7b,71,9.053326095017837,7.84
gemma-7b,71,8.344772759999614,8.51
gemma-7b,71,8.013633817987284,8.86
gemma-7b,83,8.04231408200576,10.32
gemma-7b,83,9.074294580990681,9.15
gemma-7b,83,8.284604350978043,10.02
gemma-7b,83,7.382567314984044,11.24
gemma-7b,83,None,None
llama3-8b,1,0.9992114680062514,1.0
llama3-8b,1,0.9226129460148513,1.08
llama3-8b,1,0.9070171660277992,1.1
llama3-8b,1,0.06276700398302637,15.93
llama3-8b,1,0.9244683440192603,1.08
llama3-8b,1,0.9057096139877103,1.1
llama3-8b,1,0.9273108239867724,1.08
llama3-8b,1,0.91784423799254,1.09
llama3-8b,1,0.9023178810020909,1.11
llama3-8b,1,0.9097323270107154,1.1
llama3-8b,2,1.0288596759783104,1.94
llama3-8b,2,0.9639323779847473,2.07
llama3-8b,2,0.9320017589780036,2.15
llama3-8b,2,0.930394263996277,2.15
llama3-8b,2,0.9463028500031214,2.11
llama3-8b,2,0.9327672900108155,2.14
llama3-8b,2,0.9305973679875024,2.15
llama3-8b,2,0.9482444489840418,2.11
llama3-8b,2,0.945104786020238,2.12
llama3-8b,2,0.9631292980047874,2.08
llama3-8b,3,0.9253779560094699,3.24
llama3-8b,3,0.9111560749879573,3.29
llama3-8b,3,0.9644884970039129,3.11
llama3-8b,3,0.9608092849957757,3.12
llama3-8b,3,0.9683416320185643,3.1
llama3-8b,3,0.9254292559926398,3.24
llama3-8b,3,0.9519721909891814,3.15
llama3-8b,3,1.040120174002368,2.88
llama3-8b,3,0.9166098709974904,3.27
llama3-8b,3,0.9434921109932475,3.18
llama3-8b,4,0.9660578699840698,4.14
llama3-8b,4,1.0097959670238197,3.96
llama3-8b,4,0.9672802970162593,4.14
llama3-8b,4,0.9834478980046697,4.07
llama3-8b,4,0.9456995709915645,4.23
llama3-8b,4,0.9683001509984024,4.13
llama3-8b,4,0.9814501570072025,4.08
llama3-8b,4,0.9689223000023048,4.13
llama3-8b,4,0.9765823190100491,4.1
llama3-8b,4,1.0280425550008658,3.89
llama3-8b,6,0.9830526999721769,6.1
llama3-8b,6,1.210446946992306,4.96
llama3-8b,6,1.1384738739870954,5.27
llama3-8b,6,1.0941259060055017,5.48
llama3-8b,6,1.2100379310140852,4.96
llama3-8b,6,1.1046866239921656,5.43
llama3-8b,6,1.1378777219797485,5.27
llama3-8b,6,1.1138010139984544,5.39
llama3-8b,6,1.1152461940073408,5.38
llama3-8b,6,0.9899266459979117,6.06
llama3-8b,7,1.0775446930201724,6.5
llama3-8b,7,1.272653274005279,5.5
llama3-8b,7,1.1692119549843483,5.99
llama3-8b,7,1.4890809779753909,4.7
llama3-8b,7,1.2725855649914593,5.5
llama3-8b,7,1.2060585560102481,5.8
llama3-8b,7,1.3901596020150464,5.04
llama3-8b,7,1.1078480890137143,6.32
llama3-8b,7,1.3010522050026339,5.38
llama3-8b,7,1.1949015079881065,5.86
llama3-8b,11,1.9032911020040046,5.78
llama3-8b,11,1.4289462010201532,7.7
llama3-8b,11,1.888786246010568,5.82
llama3-8b,11,1.6953978080127854,6.49
llama3-8b,11,1.4384978850139305,7.65
llama3-8b,11,1.4320151240099221,7.68
llama3-8b,11,1.6521765689831227,6.66
llama3-8b,11,1.4384239839855582,7.65
llama3-8b,11,1.5096879790071398,7.29
llama3-8b,11,1.4718448859930504,7.47
llama3-8b,13,1.577882490993943,8.24
llama3-8b,13,1.4915860930050258,8.72
llama3-8b,13,1.4573576699767727,8.92
llama3-8b,13,1.5736711809877306,8.26
llama3-8b,13,1.8149876270035747,7.16
llama3-8b,13,1.4922741340124048,8.71
llama3-8b,13,1.5582369940239005,8.34
llama3-8b,13,1.4744234420068096,8.82
llama3-8b,13,2.028725681011565,6.41
llama3-8b,13,2.4028725910175126,5.41
llama3-8b,16,1.586384521011496,10.09
llama3-8b,16,1.9914361060073134,8.03
llama3-8b,16,1.90380008899956,8.4
llama3-8b,16,1.9032980829942971,8.41
llama3-8b,16,1.4973120640206616,10.69
llama3-8b,16,1.5850203729933128,10.09
llama3-8b,16,2.3036541499895975,6.95
llama3-8b,16,1.8281789920001756,8.75
llama3-8b,16,1.5807825110096019,10.12
llama3-8b,16,1.5557270880090073,10.28
llama3-8b,23,2.4779435300151818,9.28
llama3-8b,23,2.6856726100086235,8.56
llama3-8b,23,2.3273817249864805,9.88
llama3-8b,23,2.6534866169968154,8.67
llama3-8b,23,1.9010917609848548,12.1
llama3-8b,23,2.831437126005767,8.12
llama3-8b,23,2.023982115002582,11.36
llama3-8b,23,2.3794807109807152,9.67
llama3-8b,23,2.4803893439820968,9.27
llama3-8b,23,2.6858605419984087,8.56
llama3-8b,32,2.5667681919876486,12.47
llama3-8b,32,2.9416864429949783,10.88
llama3-8b,32,2.5798908779979683,12.4
llama3-8b,32,2.5490422819857486,12.55
llama3-8b,32,2.7111264490231406,11.8
llama3-8b,32,2.3749770970025565,13.47
llama3-8b,32,2.9487601010187063,10.85
llama3-8b,32,2.874224320985377,11.13
llama3-8b,32,3.3804280620242935,9.47
llama3-8b,32,3.2803996599977836,9.75
llama3-8b,37,4.710577536985511,7.85
llama3-8b,37,2.543634296976961,14.55
llama3-8b,37,3.61441793400445,10.24
llama3-8b,37,3.618213465990266,10.23
llama3-8b,37,4.105821406003088,9.01
llama3-8b,37,3.17713802299113,11.65
llama3-8b,37,3.169934061996173,11.67
llama3-8b,37,4.062729198019952,9.11
llama3-8b,37,2.771586202987237,13.35
llama3-8b,37,3.323111613979563,11.13
llama3-8b,47,4.353964046022156,10.79
llama3-8b,47,3.7161610779876355,12.65
llama3-8b,47,4.52972387499176,10.38
llama3-8b,47,4.024823254003422,11.68
llama3-8b,47,3.833480603992939,12.26
llama3-8b,47,4.516610580001725,10.41
llama3-8b,47,5.52516521999496,8.51
llama3-8b,47,3.7150200130126905,12.65
llama3-8b,47,5.527485642989632,8.5
llama3-8b,47,3.617075920017669,12.99
llama3-8b,51,4.532265212008497,11.25
llama3-8b,51,4.126082132017473,12.36
llama3-8b,51,4.5305842280213255,11.26
llama3-8b,51,3.2336291009851266,15.77
llama3-8b,51,3.7305644919979386,13.67
llama3-8b,51,5.403489894000813,9.44
llama3-8b,51,4.76061556400964,10.71
llama3-8b,51,3.5980136709986255,14.17
llama3-8b,51,5.863944218988763,8.7
llama3-8b,51,4.179276681999909,12.2
llama3-8b,64,4.060046249011066,15.76
llama3-8b,64,5.245018818997778,12.2
llama3-8b,64,5.631686013017315,11.36
llama3-8b,64,5.707104127010098,11.21
llama3-8b,64,4.299436018016422,14.89
llama3-8b,64,6.441794803016819,9.94
llama3-8b,64,4.962020036007743,12.9
llama3-8b,64,4.821737725986168,13.27
llama3-8b,64,5.242972139007179,12.21
llama3-8b,64,4.877606154012028,13.12
llama3-8b,71,5.806627001002198,12.23
llama3-8b,71,5.730542688019341,12.39
llama3-8b,71,4.6221607199986465,15.36
llama3-8b,71,5.23414754300029,13.56
llama3-8b,71,6.560947174002649,10.82
llama3-8b,71,6.065114316996187,11.71
llama3-8b,71,6.118063194997376,11.6
llama3-8b,71,6.6206383440003265,10.72
llama3-8b,71,6.645920073002344,10.68
llama3-8b,71,8.112522932991851,8.75
llama3-8b,83,8.363618736009812,9.92
llama3-8b,83,7.250538450985914,11.45
llama3-8b,83,8.532269855000777,9.73
llama3-8b,83,9.310683996998705,8.91
llama3-8b,83,11.339210684993304,7.32
llama3-8b,83,8.054960970999673,10.3
llama3-8b,83,7.697511437989306,10.78
llama3-8b,83,7.2501472260046285,11.45
llama3-8b,83,6.039603157987585,13.74
llama3-8b,83,9.173022335016867,9.05
llama3-8b,128,9.878811792004853,12.96
llama3-8b,128,11.949895281984936,10.71
llama3-8b,128,11.956612255977234,10.71
llama3-8b,128,14.132297891017515,9.06
llama3-8b,128,13.048630461998982,9.81
llama3-8b,128,13.211842404998606,9.69
llama3-8b,128,12.685128483979497,10.09
llama3-8b,128,12.310617290990194,10.4
llama3-8b,128,9.43615872800001,13.56
llama3-8b,128,9.088276797992876,14.08
llama3-8b,144,14.06044960799045,10.24
llama3-8b,144,14.522320452990243,9.92
llama3-8b,144,11.997971798002254,12.0
llama3-8b,144,13.920917303010356,10.34
llama3-8b,144,16.1037148089963,8.94
llama3-8b,144,15.770022059994517,9.13
llama3-8b,144,12.753201919986168,11.29
llama3-8b,144,15.646383037994383,9.2
llama3-8b,144,18.92010480200406,7.61
llama3-8b,144,11.566478128021117,12.45
llama3-8b,256,None,None
