model_alias,batch_size,processing_time,throughput
granite-7b,16,1.9668756879982539,8.13
granite-7b,16,1.403060854994692,11.4
granite-7b,16,1.7146304400230292,9.33
granite-7b,16,1.7216550289886072,9.29
granite-7b,16,2.4312010279973038,6.58
granite-7b,16,1.6890843390137888,9.47
granite-7b,16,1.4524586609913968,11.02
granite-7b,16,1.4360677499789745,11.14
granite-7b,19,1.6516427310125437,11.5
granite-7b,19,1.6896992079855409,11.24
granite-7b,19,2.465038757014554,7.71
granite-7b,19,1.8287359399837442,10.39
granite-7b,19,1.8143845369922929,10.47
granite-7b,19,1.4589742539974395,13.02
granite-7b,19,2.015634087001672,9.43
granite-7b,19,1.7147544719919097,11.08
granite-7b,19,2.1455110179958865,8.86
granite-7b,19,1.7430178700014949,10.9
granite-7b,23,2.1457184619794134,10.72
granite-7b,23,2.1938978410034906,10.48
granite-7b,23,1.8575194859877229,12.38
granite-7b,23,2.516795496980194,9.14
granite-7b,23,2.1145705219823867,10.88
granite-7b,23,2.7850652020133566,8.26
granite-7b,23,1.8307254780083895,12.56
granite-7b,23,1.7428305390058085,13.2
granite-7b,23,3.1634447289980017,7.27
granite-7b,23,1.7834865820186678,12.9
granite-7b,29,2.8603938040032517,10.14
granite-7b,29,2.4448660220077727,11.86
granite-7b,29,3.5332279370049946,8.21
granite-7b,29,2.443406271020649,11.87
granite-7b,29,2.427958264015615,11.94
granite-7b,29,2.867684086028021,10.11
granite-7b,29,2.184786202997202,13.27
granite-7b,29,2.7729542309825774,10.46
granite-7b,29,2.5108290420030244,11.55
granite-7b,29,2.247552397981053,12.9
granite-7b,32,2.5318733400199562,12.64
granite-7b,32,2.959634454018669,10.81
granite-7b,32,3.8123561549873557,8.39
granite-7b,32,3.9521615660050884,8.1
granite-7b,32,3.7672855480050202,8.49
granite-7b,32,2.2582736690237653,14.17
granite-7b,32,4.85591037600534,6.59
granite-7b,32,2.577656705980189,12.41
granite-7b,32,3.4588135960220825,9.25
granite-7b,32,3.124115905025974,10.24
granite-7b,37,3.636224599002162,10.18
granite-7b,37,2.63769323201268,14.03
granite-7b,37,2.918933951004874,12.68
granite-7b,37,2.5205845599994063,14.68
granite-7b,37,4.331358346011257,8.54
granite-7b,37,2.6333223799883854,14.05
granite-7b,37,3.508863304014085,10.54
granite-7b,37,2.9641014669905417,12.48
granite-7b,37,2.312274781987071,16.0
granite-7b,37,2.902188842999749,12.75
granite-7b,47,5.133305328985443,9.16
granite-7b,47,3.063765744009288,15.34
granite-7b,47,4.34129819701775,10.83
granite-7b,47,3.2235056560020894,14.58
granite-7b,47,6.77300213300623,6.94
granite-7b,47,3.383564474002924,13.89
granite-7b,47,4.72511086097802,9.95
granite-7b,47,5.59442491500522,8.4
granite-7b,47,3.326111464004498,14.13
granite-7b,47,3.6004357950005215,13.05
granite-7b,51,5.6275917229941115,9.06
granite-7b,51,5.626388525997754,9.06
granite-7b,51,5.623880101018585,9.07
granite-7b,51,3.6235538219916634,14.07
granite-7b,51,5.972856303997105,8.54
granite-7b,51,3.6134197560022585,14.11
granite-7b,51,5.653963365999516,9.02
granite-7b,51,4.262931069999468,11.96
granite-7b,51,4.263843733991962,11.96
granite-7b,51,6.03734641399933,8.45
granite-7b,64,5.321837519994006,12.03
granite-7b,64,8.848665405006614,7.23
granite-7b,64,4.364617995015578,14.66
granite-7b,64,5.250723876000848,12.19
granite-7b,64,5.935494707984617,10.78
granite-7b,64,6.342264435981633,10.09
granite-7b,64,5.5919887220079545,11.44
granite-7b,64,7.343825065996498,8.71
granite-7b,64,4.613969763973728,13.87
granite-7b,64,5.317764553008601,12.04
granite-7b,71,8.799638252996374,8.07
granite-7b,71,5.106930498004658,13.9
granite-7b,71,7.842750415002229,9.05
granite-7b,71,7.189106622012332,9.88
granite-7b,71,5.161545067996485,13.76
granite-7b,71,7.790545838011894,9.11
granite-7b,71,8.280825755995465,8.57
granite-7b,71,5.791909341001883,12.26
granite-7b,71,6.376908234000439,11.13
granite-7b,71,6.147641540999757,11.55
granite-7b,83,9.35080882202601,8.88
granite-7b,83,7.459843014017679,11.13
granite-7b,83,7.481442926015006,11.09
granite-7b,83,6.87228149198927,12.08
granite-7b,83,8.8540152819769,9.37
granite-7b,83,6.94057031601551,11.96
granite-7b,83,7.426403821009444,11.18
granite-7b,83,6.935913110995898,11.97
granite-7b,83,5.780725383985555,14.36
granite-7b,83,6.538435513997683,12.69
granite-7b,91,7.420126451994292,12.26
granite-7b,91,None,None
gemma-7b,1,0.9043438879889436,1.11
gemma-7b,1,0.9244473500002641,1.08
gemma-7b,1,0.950393167004222,1.05
gemma-7b,1,0.9198527880071197,1.09
gemma-7b,1,0.8882669610029552,1.13
gemma-7b,1,0.8941197640087921,1.12
gemma-7b,1,0.913856952014612,1.09
gemma-7b,1,0.8920932649925817,1.12
gemma-7b,1,0.8911057630029973,1.12
gemma-7b,1,0.9173744739964604,1.09
gemma-7b,2,0.9764344169816468,2.05
gemma-7b,2,0.9771714250091463,2.05
gemma-7b,2,0.9470306810108013,2.11
gemma-7b,2,0.9896783420117572,2.02
gemma-7b,2,0.9454408279852942,2.12
gemma-7b,2,1.021200836985372,1.96
gemma-7b,2,0.9585927729785908,2.09
gemma-7b,2,0.9434046690003015,2.12
gemma-7b,2,0.9899620260111988,2.02
gemma-7b,2,0.9585100029944442,2.09
gemma-7b,3,1.0144954919815063,2.96
gemma-7b,3,0.9337833930039778,3.21
gemma-7b,3,1.072463049000362,2.8
gemma-7b,3,1.0476521310047247,2.86
gemma-7b,3,0.9307091800146736,3.22
gemma-7b,3,0.9625592000083998,3.12
gemma-7b,3,0.9334571189829148,3.21
gemma-7b,3,0.9636057549796533,3.11
gemma-7b,3,0.9607103040034417,3.12
gemma-7b,3,0.9284050980058964,3.23
gemma-7b,4,1.0718412510177586,3.73
gemma-7b,4,1.070253189012874,3.74
gemma-7b,4,0.9311069149989635,4.3
gemma-7b,4,0.9362537880078889,4.27
gemma-7b,4,0.9995825119840447,4.0
gemma-7b,4,1.0287448140152264,3.89
gemma-7b,4,0.9604151270177681,4.16
gemma-7b,4,1.0683468130009715,3.74
gemma-7b,4,0.9931940120004583,4.03
gemma-7b,4,1.0152267130033579,3.94
gemma-7b,6,1.1567098179948516,5.19
gemma-7b,6,1.3616006700030994,4.41
gemma-7b,6,1.1054731749754865,5.43
gemma-7b,6,0.9942707669979427,6.03
gemma-7b,6,1.1059872529876884,5.43
gemma-7b,6,1.1226524479861837,5.34
gemma-7b,6,1.0464954740018584,5.73
gemma-7b,6,1.1287370240024757,5.32
gemma-7b,6,1.120292323990725,5.36
gemma-7b,6,1.1669531329825986,5.14
gemma-7b,7,1.6504985059727915,4.24
gemma-7b,7,1.2853107630216982,5.45
gemma-7b,7,1.1934370670060162,5.87
gemma-7b,7,1.1580399670056067,6.04
gemma-7b,7,1.4270160319865681,4.91
gemma-7b,7,1.1763969659805298,5.95
gemma-7b,7,1.1768608129932545,5.95
gemma-7b,7,1.083569537004223,6.46
gemma-7b,7,1.1738719510030933,5.96
gemma-7b,7,1.2376557200041134,5.66
gemma-7b,8,1.3017974969989154,6.15
gemma-7b,8,1.2840680550143588,6.23
gemma-7b,8,1.2559735380054917,6.37
gemma-7b,8,1.3507868370215874,5.92
gemma-7b,8,1.3006006780196913,6.15
gemma-7b,8,1.4355663120222744,5.57
gemma-7b,8,1.4246034279931337,5.62
gemma-7b,8,1.2416770959971473,6.44
gemma-7b,8,1.3025392149866093,6.14
gemma-7b,8,1.3162759499973617,6.08
gemma-7b,11,1.4039395770232659,7.84
gemma-7b,11,1.4097817389992997,7.8
gemma-7b,11,1.2653713510080706,8.69
gemma-7b,11,1.8110939499747474,6.07
gemma-7b,11,1.4101419750077184,7.8
gemma-7b,11,1.5160466590023134,7.26
gemma-7b,11,1.4034488190081902,7.84
gemma-7b,11,1.3861796550045256,7.94
gemma-7b,11,1.9385959600040223,5.67
gemma-7b,11,1.3337121660006233,8.25
gemma-7b,13,2.4384714309999254,5.33
gemma-7b,13,1.5398753249901347,8.44
gemma-7b,13,1.584269420010969,8.21
gemma-7b,13,1.5355754839838482,8.47
gemma-7b,13,1.4698896479967516,8.84
gemma-7b,13,1.334091760974843,9.74
gemma-7b,13,1.6396383100072853,7.93
gemma-7b,13,1.4726860869850498,8.83
gemma-7b,13,1.4689344630169217,8.85
gemma-7b,13,1.4574760720133781,8.92
gemma-7b,16,2.1590761700063013,7.41
gemma-7b,16,1.7451619319908787,9.17
gemma-7b,16,1.7966825259791221,8.91
gemma-7b,16,1.7017395480070263,9.4
gemma-7b,16,1.7569574670051225,9.11
gemma-7b,16,2.368922719004331,6.75
gemma-7b,16,2.3710578799946234,6.75
gemma-7b,16,1.764596174005419,9.07
gemma-7b,16,1.710380320000695,9.35
gemma-7b,16,1.6389172910130583,9.76
gemma-7b,19,1.8176844539993908,10.45
gemma-7b,19,3.05741524300538,6.21
gemma-7b,19,1.734512730006827,10.95
gemma-7b,19,1.9855784730170853,9.57
gemma-7b,19,2.7148111700080335,7.0
gemma-7b,19,1.9855072410136927,9.57
gemma-7b,19,1.84926536900457,10.27
gemma-7b,19,2.853768009983469,6.66
gemma-7b,19,1.7708156529988628,10.73
gemma-7b,19,2.799410553998314,6.79
gemma-7b,23,2.714675558003364,8.47
gemma-7b,23,2.5460993190063164,9.03
gemma-7b,23,2.2527230020205025,10.21
gemma-7b,23,3.887754667986883,5.92
gemma-7b,23,2.85427928698482,8.06
gemma-7b,23,2.285563034005463,10.06
gemma-7b,23,2.5137261119962204,9.15
gemma-7b,23,3.0488811730174348,7.54
gemma-7b,23,2.258507872989867,10.18
gemma-7b,23,2.20493400702253,10.43
gemma-7b,29,2.504636346013285,11.58
gemma-7b,29,3.603505147009855,8.05
gemma-7b,29,2.581508638977539,11.23
gemma-7b,29,2.9371153760002926,9.87
gemma-7b,29,2.490296042000409,11.65
gemma-7b,29,2.9623498329892755,9.79
gemma-7b,29,2.5479744860203937,11.38
gemma-7b,29,2.554714881000109,11.35
gemma-7b,29,3.8624488610075787,7.51
gemma-7b,29,2.8972516839858145,10.01
gemma-7b,32,2.603951826982666,12.29
gemma-7b,32,2.46703518400318,12.97
gemma-7b,32,2.3253715060127433,13.76
gemma-7b,32,3.938865899021039,8.12
gemma-7b,32,4.476148339017527,7.15
gemma-7b,32,3.1497689169773366,10.16
gemma-7b,32,2.555442482000217,12.52
gemma-7b,32,2.607867370999884,12.27
gemma-7b,32,3.7993264510005247,8.42
gemma-7b,32,2.8415822479873896,11.26
gemma-7b,37,2.922873064992018,12.66
gemma-7b,37,5.686595214996487,6.51
gemma-7b,37,3.655097775015747,10.12
gemma-7b,37,4.7570938330027275,7.78
gemma-7b,37,5.7418348460050765,6.44
gemma-7b,37,3.6113036969909444,10.25
gemma-7b,37,4.756973771989578,7.78
gemma-7b,37,3.4904992039955687,10.6
gemma-7b,37,3.3193471980048344,11.15
gemma-7b,37,4.05198272402049,9.13
gemma-7b,47,5.724548669997603,8.21
gemma-7b,47,3.6765897489967756,12.78
gemma-7b,47,5.55035714499536,8.47
gemma-7b,47,4.745322665985441,9.9
gemma-7b,47,3.706256867997581,12.68
gemma-7b,47,4.760624942020513,9.87
gemma-7b,47,4.48825516999932,10.47
gemma-7b,47,4.243597186985426,11.08
gemma-7b,47,3.7603836710040923,12.5
gemma-7b,47,6.204632854001829,7.57
gemma-7b,51,5.188638280000305,9.83
gemma-7b,51,4.8977465060015675,10.41
gemma-7b,51,4.146586527989712,12.3
gemma-7b,51,4.1467074009997305,12.3
gemma-7b,51,3.8685772080207244,13.18
gemma-7b,51,4.7653254980104975,10.7
gemma-7b,51,3.8793549189867917,13.15
gemma-7b,51,4.350270841998281,11.72
gemma-7b,51,4.3550385709968396,11.71
gemma-7b,51,4.681439405016135,10.89
gemma-7b,64,7.801472510996973,8.2
gemma-7b,64,7.011178142973222,9.13
gemma-7b,64,6.874653787002899,9.31
gemma-7b,64,6.1225593269919045,10.45
gemma-7b,64,6.8406462270068005,9.36
gemma-7b,64,5.0874090820143465,12.58
gemma-7b,64,6.19619794600294,10.33
gemma-7b,64,4.876245302992174,13.12
gemma-7b,64,8.969879224983742,7.13
gemma-7b,64,5.883229519997258,10.88
gemma-7b,71,6.782780149980681,10.47
gemma-7b,71,8.024789562012302,8.85
gemma-7b,71,8.026152741978876,8.85
gemma-7b,71,6.913924691994907,10.27
gemma-7b,71,5.416612896980951,13.11
gemma-7b,71,10.478180935024284,6.78
gemma-7b,71,6.7371855870005675,10.54
gemma-7b,71,7.956217975995969,8.92
gemma-7b,71,6.888185488001909,10.31
gemma-7b,71,7.824755070003448,9.07
gemma-7b,83,7.85032061097445,10.57
gemma-7b,83,6.9818389889842365,11.89
gemma-7b,83,6.043693793006241,13.73
gemma-7b,83,6.821010680025211,12.17
gemma-7b,83,8.052340621012263,10.31
gemma-7b,83,10.610282726993319,7.82
gemma-7b,83,7.4615520859952085,11.12
gemma-7b,83,9.050391541008139,9.17
gemma-7b,83,8.780183177004801,9.45
gemma-7b,83,7.726206000021193,10.74
gemma-7b,91,8.661277281993534,10.51
gemma-7b,91,8.396602557011647,10.84
gemma-7b,91,8.603229011991061,10.58
gemma-7b,91,10.542983969993657,8.63
gemma-7b,91,10.542418270022608,8.63
gemma-7b,91,7.535516889998689,12.08
gemma-7b,91,7.933648346981499,11.47
gemma-7b,91,9.707887247001054,9.37
gemma-7b,91,8.807911211013561,10.33
gemma-7b,91,10.51052828101092,8.66
gemma-7b,100,8.040461594006047,12.44
gemma-7b,100,9.051562896987889,11.05
gemma-7b,100,9.34152165899286,10.7
gemma-7b,100,10.570273573015584,9.46
gemma-7b,100,8.04058393399464,12.44
gemma-7b,100,8.54079486199771,11.71
gemma-7b,100,8.42879876200459,11.86
gemma-7b,100,8.017700441996567,12.47
gemma-7b,100,7.008596875995863,14.27
gemma-7b,100,7.409813745995052,13.5
gemma-7b,112,9.74493978798273,11.49
gemma-7b,112,9.91830057601328,11.29
gemma-7b,112,9.981797209999058,11.22
gemma-7b,112,None,None
llama3-8b,1,0.9839154200162739,1.02
llama3-8b,1,0.9567857680085581,1.05
llama3-8b,1,0.921816272981232,1.08
llama3-8b,1,0.9255584370112047,1.08
llama3-8b,1,0.9268061949987896,1.08
llama3-8b,1,0.8914719370077364,1.12
llama3-8b,1,0.9060934150184039,1.1
llama3-8b,1,0.919527311983984,1.09
llama3-8b,2,0.9377071890048683,2.13
llama3-8b,2,0.9247702959983144,2.16
llama3-8b,2,0.9195080009812955,2.18
llama3-8b,2,0.916292517009424,2.18
llama3-8b,2,0.9850097359740175,2.03
llama3-8b,2,0.9363115300075151,2.14
llama3-8b,2,0.9344433319929522,2.14
llama3-8b,2,0.9826433109992649,2.04
llama3-8b,2,0.9260897339845542,2.16
llama3-8b,2,0.9148576169973239,2.19
llama3-8b,3,0.9507660229864996,3.16
llama3-8b,3,0.9545829069975298,3.14
llama3-8b,3,0.9326221589872148,3.22
llama3-8b,3,0.9603996500081848,3.12
llama3-8b,3,0.9689595889940392,3.1
llama3-8b,3,0.9652352769917343,3.11
llama3-8b,3,0.9854639529949054,3.04
llama3-8b,3,0.9443064420192968,3.18
llama3-8b,3,0.9267933649825864,3.24
llama3-8b,3,0.9255917769914959,3.24
llama3-8b,4,0.9505777710000984,4.21
llama3-8b,4,0.9635662340151612,4.15
llama3-8b,4,1.013378545991145,3.95
llama3-8b,4,0.9625608499918599,4.16
llama3-8b,4,0.8978787770029157,4.45
llama3-8b,4,0.9136600889905822,4.38
llama3-8b,4,1.0377011989767198,3.85
llama3-8b,4,0.9683632929809391,4.13
llama3-8b,4,0.977978618000634,4.09
llama3-8b,4,0.9613959130074363,4.16
llama3-8b,6,1.102999689988792,5.44
llama3-8b,6,1.1054044640040956,5.43
llama3-8b,6,1.2006802500109188,5.0
llama3-8b,6,1.0143275200098287,5.92
llama3-8b,6,1.0846266209846362,5.53
llama3-8b,6,1.1672803480178118,5.14
llama3-8b,6,1.0768024509889074,5.57
llama3-8b,6,1.1002639020152856,5.45
llama3-8b,6,1.0346029349893797,5.8
llama3-8b,6,1.298819352989085,4.62
llama3-8b,7,1.3133349179988727,5.33
llama3-8b,7,1.1893095380219165,5.89
llama3-8b,7,1.2672094980080146,5.52
llama3-8b,7,1.5219549909816124,4.6
llama3-8b,7,1.4538599109800998,4.81
llama3-8b,7,1.07927923699026,6.49
llama3-8b,7,1.2960506149975117,5.4
llama3-8b,7,1.3337226349976845,5.25
llama3-8b,7,1.2711985240166541,5.51
llama3-8b,7,1.2066368219966535,5.8
llama3-8b,8,1.6172387360129505,4.95
llama3-8b,8,1.2144942140148487,6.59
llama3-8b,8,1.2513051429996267,6.39
llama3-8b,8,1.3120303509931546,6.1
llama3-8b,8,1.1353111960052047,7.05
llama3-8b,8,1.3410170179849956,5.97
llama3-8b,8,1.8662571879976895,4.29
llama3-8b,8,1.8752030550094787,4.27
llama3-8b,8,1.875277755985735,4.27
llama3-8b,8,1.4531885710021015,5.51
llama3-8b,11,1.347138425015146,8.17
llama3-8b,11,1.429699158994481,7.69
llama3-8b,11,1.512208562984597,7.27
llama3-8b,11,1.8999462139909156,5.79
llama3-8b,11,1.4689629029890057,7.49
llama3-8b,11,1.43596587900538,7.66
llama3-8b,11,1.2459286579978652,8.83
llama3-8b,11,1.8359945520060137,5.99
llama3-8b,11,1.4331466880103108,7.68
llama3-8b,11,1.834297918016091,6.0
llama3-8b,13,1.4564243759959936,8.93
llama3-8b,13,1.5506236469955184,8.38
llama3-8b,13,1.5508376780198887,8.38
llama3-8b,13,1.80769942200277,7.19
llama3-8b,13,1.8635855210013688,6.98
llama3-8b,13,1.546897494001314,8.4
llama3-8b,13,1.88913488201797,6.88
llama3-8b,13,1.5215062939969357,8.54
llama3-8b,13,1.8608794229803607,6.99
llama3-8b,13,1.8929080750094727,6.87
llama3-8b,16,1.7052695369930007,9.38
llama3-8b,16,1.5302970180055127,10.46
llama3-8b,16,1.5531712009978946,10.3
llama3-8b,16,1.827408219978679,8.76
llama3-8b,16,1.7059147759864572,9.38
llama3-8b,16,1.7406253879889846,9.19
llama3-8b,16,1.5583726349868812,10.27
llama3-8b,16,1.8291057349997573,8.75
llama3-8b,16,1.6956383619981352,9.44
llama3-8b,16,1.9047723330149893,8.4
llama3-8b,19,2.7570419459952973,6.89
llama3-8b,19,2.0240184239810333,9.39
llama3-8b,19,1.912832925998373,9.93
llama3-8b,19,1.8979500549903605,10.01
llama3-8b,19,1.7049096320115495,11.14
llama3-8b,19,1.9756068199931178,9.62
llama3-8b,19,2.286886552989017,8.31
llama3-8b,19,2.1257101290102582,8.94
llama3-8b,19,1.7088856689806562,11.12
llama3-8b,19,1.9990453729988076,9.5
llama3-8b,23,2.086187410983257,11.02
llama3-8b,23,2.6908759610087145,8.55
llama3-8b,23,2.8344693680119235,8.11
llama3-8b,23,2.0832548399921507,11.04
llama3-8b,23,2.025364772998728,11.36
llama3-8b,23,2.168873416027054,10.6
llama3-8b,23,2.1668676999979652,10.61
llama3-8b,23,2.3254390460206196,9.89
llama3-8b,23,2.2051245989860035,10.43
llama3-8b,23,2.1896337599901017,10.5
llama3-8b,29,3.4148729460139293,8.49
llama3-8b,29,2.5583433430001605,11.34
llama3-8b,29,3.8016549029853195,7.63
llama3-8b,29,3.9201904560031835,7.4
llama3-8b,29,2.729262173990719,10.63
llama3-8b,29,3.0595538950001355,9.48
llama3-8b,29,3.480460780992871,8.33
llama3-8b,29,2.166229321010178,13.39
llama3-8b,29,3.627878283004975,7.99
llama3-8b,29,3.652016531996196,7.94
llama3-8b,32,3.1261667250073515,10.24
llama3-8b,32,2.381201993994182,13.44
llama3-8b,32,3.603379077016143,8.88
llama3-8b,32,3.1251701099972706,10.24
llama3-8b,32,2.715070264006499,11.79
llama3-8b,32,2.7380889380001463,11.69
llama3-8b,32,3.7993881799920928,8.42
llama3-8b,32,3.3810622000019066,9.46
llama3-8b,32,2.4765310089860577,12.92
llama3-8b,32,2.4853135219891556,12.88
llama3-8b,37,2.8272872469970025,13.09
llama3-8b,37,4.105317106004804,9.01
llama3-8b,37,3.1882317300187424,11.61
llama3-8b,37,2.9864424130064435,12.39
llama3-8b,37,2.5771369279827923,14.36
llama3-8b,37,2.9989577480009757,12.34
llama3-8b,37,3.2838411779957823,11.27
llama3-8b,37,3.1657092020031996,11.69
llama3-8b,37,2.9008744139864575,12.75
llama3-8b,37,2.82405830299831,13.1
llama3-8b,47,4.53049457599991,10.37
llama3-8b,47,4.903482047986472,9.59
llama3-8b,47,3.700540297984844,12.7
llama3-8b,47,5.160814926988678,9.11
llama3-8b,47,3.5952702010108624,13.07
llama3-8b,47,4.019952432980062,11.69
llama3-8b,47,4.353515927999979,10.8
llama3-8b,47,4.157993059023283,11.3
llama3-8b,47,4.876495295990026,9.64
llama3-8b,47,3.730372787977103,12.6
llama3-8b,51,4.474786600010702,11.4
llama3-8b,51,6.03377621297841,8.45
llama3-8b,51,5.485514918982517,9.3
llama3-8b,51,5.932014107005671,8.6
llama3-8b,51,5.690850043989485,8.96
llama3-8b,51,4.122061514004599,12.37
llama3-8b,51,3.7297279679914936,13.67
llama3-8b,51,4.53724962999695,11.24
llama3-8b,51,4.844997521984624,10.53
llama3-8b,51,3.865436512976885,13.19
llama3-8b,64,7.078485042002285,9.04
llama3-8b,64,4.960093365982175,12.9
llama3-8b,64,8.539243150007678,7.49
llama3-8b,64,7.081846607994521,9.04
llama3-8b,64,4.285045052994974,14.94
llama3-8b,64,5.243046796997078,12.21
llama3-8b,64,5.362096936994931,11.94
llama3-8b,64,4.55951548498706,14.04
llama3-8b,64,6.609711778990459,9.68
llama3-8b,64,5.370872011000756,11.92
llama3-8b,71,5.501548333995743,12.91
llama3-8b,71,5.124397884006612,13.86
llama3-8b,71,6.473889184009749,10.97
llama3-8b,71,8.593820469017373,8.26
llama3-8b,71,6.860478735994548,10.35
llama3-8b,71,8.110470929997973,8.75
llama3-8b,71,5.804077123000752,12.23
llama3-8b,71,7.667674244003138,9.26
llama3-8b,71,7.476665840978967,9.5
llama3-8b,71,9.908889161975821,7.17
llama3-8b,83,5.895752316981088,14.08
llama3-8b,83,6.726441694976529,12.34
llama3-8b,83,8.749312642990844,9.49
llama3-8b,83,8.747837133007124,9.49
llama3-8b,83,8.43543572499766,9.84
llama3-8b,83,7.69350564701017,10.79
llama3-8b,83,8.428302305022953,9.85
llama3-8b,83,9.181532380986027,9.04
llama3-8b,83,9.258541766001144,8.96
llama3-8b,83,11.215124386013485,7.4
llama3-8b,91,12.160036803979892,7.48
llama3-8b,91,8.044026892981492,11.31
llama3-8b,91,7.283258831012063,12.49
llama3-8b,91,10.124474799988093,8.99
llama3-8b,91,8.101037506014109,11.23
llama3-8b,91,9.943670139997266,9.15
llama3-8b,91,10.533389668999007,8.64
llama3-8b,91,9.934322067972971,9.16
llama3-8b,91,7.292739924014313,12.48
llama3-8b,91,7.7280056059826165,11.78
llama3-8b,100,13.282497300009709,7.53
llama3-8b,100,8.426349246990867,11.87
llama3-8b,100,7.53344116001972,13.27
llama3-8b,100,10.796850195009029,9.26
llama3-8b,100,7.741857330984203,12.92
llama3-8b,100,13.294591191021027,7.52
llama3-8b,100,9.959344431001227,10.04
llama3-8b,100,13.235133862006478,7.56
llama3-8b,100,6.642342450009892,15.05
llama3-8b,100,7.114631253003608,14.06
llama3-8b,112,10.283588864986086,10.89
llama3-8b,112,12.378387664997717,9.05
llama3-8b,112,11.831489391013747,9.47
llama3-8b,112,11.560584438993828,9.69
llama3-8b,112,8.519393669004785,13.15
llama3-8b,112,11.189027887012344,10.01
llama3-8b,112,12.107358873006888,9.25
llama3-8b,112,9.223174218001077,12.14
llama3-8b,112,9.238698735978687,12.12
llama3-8b,112,12.56915907599614,8.91
llama3-8b,128,13.231422429002123,9.67
llama3-8b,128,10.435641410003882,12.27
llama3-8b,128,13.238374746986665,9.67
