request_id,latency,batch_size,model
0d18cb3a,9.282979875002638,12,distilgpt2-124m
c6920e19,4.662990542001353,12,distilgpt2-124m
703eab64,3.145352334002382,12,distilgpt2-124m
726eefd2,2.936813833999622,12,distilgpt2-124m
9dd440bc,2.3432272090030892,12,distilgpt2-124m
7214,2.293702042003133,12,distilgpt2-124m
2b66,2.2936993340008485,12,distilgpt2-124m
e363,2.293697625002096,12,distilgpt2-124m
08e7,2.293695416999981,12,distilgpt2-124m
d7278969,14.21211216699885,6,gpt2medium-355m
ca22192f,13.495390207997843,6,gpt2medium-355m
7be2d3db,12.264958583000407,6,gpt2medium-355m
30206f3b,8.388795874998323,6,gpt2medium-355m
4c8de3c4,4.641388125000958,6,gpt2medium-355m
0b06b39a,3.9902523329983524,6,gpt2medium-355m
ffd7,3.94052124999871,6,gpt2medium-355m
4c93,3.9405124580007396,6,gpt2medium-355m
6256f6ca,16.91041199999745,16,gpt2-124m
d33183c3,16.120136374996946,16,gpt2-124m
e06329a6,14.495956291997572,16,gpt2-124m
da850269,14.073691541998414,16,gpt2-124m
d809f4a1,14.062076583999442,16,gpt2-124m
f12bbbe2,13.629807124998479,16,gpt2-124m
c509cd6b,10.205101166997338,16,gpt2-124m
ff42dc3a,9.204521708998072,16,gpt2-124m
dab6eb95,7.944936959000188,16,gpt2-124m
fc0a7cd0,7.352669041996705,16,gpt2-124m
42e1a33a,7.244106083999213,16,gpt2-124m
21cb3b07,6.986127000000124,16,gpt2-124m
f7787b9d,5.881597291998332,16,gpt2-124m
ada4a0f0,5.734237958997255,16,gpt2-124m
53be9d78,4.953318833999219,16,gpt2-124m
5ce7b834,4.265658541997254,16,gpt2-124m
18b06f04,4.486269124998216,2,gpt2-124m
0a6f96e1,3.869063541998912,2,gpt2-124m
978c,1.0682635839984869,2,gpt2-124m
8060,1.068199666999135,2,gpt2-124m
6c66ffd4,14.843609415998799,16,distilgpt2-124m
4ea7f15a,14.49310645800142,16,distilgpt2-124m
e9fd203a,14.28270245800013,16,distilgpt2-124m
d918d486,14.046028916000068,16,distilgpt2-124m
8f44a55f,13.763597375000245,16,distilgpt2-124m
f08c98c8,13.577059250001184,16,distilgpt2-124m
9885764a,10.958551583000371,16,distilgpt2-124m
7e202098,10.467053500000475,16,distilgpt2-124m
2e923782,7.705797333001101,16,distilgpt2-124m
7a9708f6,6.880778457998531,16,distilgpt2-124m
9c245524,4.1604172910010675,16,distilgpt2-124m
7fc9bffa,3.4415819579990057,16,distilgpt2-124m
df8fd272,3.1383640829990327,16,distilgpt2-124m
26d534f6,2.4292334579986345,16,distilgpt2-124m
72577fa1,2.225631000001158,16,distilgpt2-124m
288d128b,2.1081959160001134,16,distilgpt2-124m
7cbabbfc,11.253745082998648,6,gpt2medium-355m
b61125fc,10.532013583000662,6,gpt2medium-355m
925faadb,8.929184832999454,6,gpt2medium-355m
60862e0c,8.6813460830017,6,gpt2medium-355m
6c2a5629,7.867940957999963,6,gpt2medium-355m
edb64109,5.073086666001473,6,gpt2medium-355m
1cca,4.034348500001215,6,gpt2medium-355m
dd5a,4.034325832999457,6,gpt2medium-355m
95c9a692,14.137467249998735,5,gpt2medium-355m
109668d6,12.784522166999523,5,gpt2medium-355m
38434bd6,11.62333999999828,5,gpt2medium-355m
9cc52906,10.396444791997055,5,gpt2medium-355m
1afc5c18,7.673484541999642,5,gpt2medium-355m
9dcb,3.2110932919968036,5,gpt2medium-355m
5c3b,3.2110744999990857,5,gpt2medium-355m
0d63,3.2110606669994013,5,gpt2medium-355m
1d92d3dd,18.33025012500002,6,gpt2-124m
c55bd5e1,16.67859891700209,6,gpt2-124m
ddfe40e7,16.198968374999822,6,gpt2-124m
c5b2cd01,16.08145720900211,6,gpt2-124m
f8c394ee,15.764364292001119,6,gpt2-124m
2a101aa4,14.753965625001001,6,gpt2-124m
89bd,1.7586712500014983,6,gpt2-124m
9088,1.7586675839993404,6,gpt2-124m
65175162,18.31343249999918,9,distilgpt2-124m
fe83949e,18.235704540998995,9,distilgpt2-124m
96c60f2b,16.55089045799832,9,distilgpt2-124m
af37a0aa,15.777966499998001,9,distilgpt2-124m
b0d45f55,15.32192429099814,9,distilgpt2-124m
47bd8938,15.013895541000238,9,distilgpt2-124m
e0436ea0,13.751029915998515,9,distilgpt2-124m
230ce25f,12.529676707999897,9,distilgpt2-124m
05d3060b,12.07781495800009,9,distilgpt2-124m
e34e,1.2966571249999106,9,distilgpt2-124m
f260,1.296654124998895,9,distilgpt2-124m
ba2b,1.296652124998218,9,distilgpt2-124m
1f9e,1.2966504159994656,9,distilgpt2-124m
b9d9,1.296648790998006,9,distilgpt2-124m
62cc,1.296647250001115,9,distilgpt2-124m
4414,1.296645708000142,9,distilgpt2-124m
